FECHA,USD,JMD,DOP,MXN,BRL
2019-10-10,1,133.1999969482422,52.7400016784668,19.58489990234375,4.10830020904541
2019-10-11,1,132.3699951171875,52.720001220703125,19.43470001220703,4.108399868011475
2019-10-12,1,132.3699951171875,52.720001220703125,19.43470001220703,4.108399868011475
2019-10-13,1,132.3699951171875,52.720001220703125,19.43470001220703,4.108399868011475
2019-10-14,1,134.51654052734375,52.02627944946289,19.3080997467041,4.108500003814697
2019-10-15,1,134.506103515625,52.029144287109375,19.269350051879883,4.123700141906738
2019-10-16,1,133.68899536132812,52.720001220703125,19.230649948120117,4.178599834442139
2019-10-17,1,132.6680145263672,52.72999954223633,19.194900512695312,4.148600101470947
2019-10-18,1,132.2806854248047,52.75,19.179800033569336,4.161099910736084
2019-10-19,1,132.2806854248047,52.75,19.179800033569336,4.161099910736084
2019-10-20,1,132.2806854248047,52.75,19.179800033569336,4.161099910736084
2019-10-21,1,135.28492736816406,52.7400016784668,19.117700576782227,4.111100196838379
2019-10-22,1,134.58506774902344,52.7400016784668,19.12179946899414,4.1247639656066895
2019-10-23,1,136.39578247070312,52.06616973876953,19.140689849853516,4.078400135040283
2019-10-24,1,135.917724609375,52.041587829589844,19.101600646972656,4.033100128173828
2019-10-25,1,135.38973999023438,52.05454635620117,19.117900848388672,4.039299964904785
2019-10-26,1,135.38973999023438,52.05454635620117,19.117900848388672,4.039299964904785
2019-10-27,1,135.38973999023438,52.05454635620117,19.117900848388672,4.039299964904785
2019-10-28,1,136.35325622558594,52.79999923706055,19.0393009185791,4.002900123596191
2019-10-29,1,135.55592346191406,52.810001373291016,19.110200881958008,3.988800048828125
2019-10-30,1,135.78036499023438,52.79999923706055,19.107200622558594,3.9967000484466553
2019-10-31,1,136.53846740722656,52.810001373291016,19.092920303344727,3.9862000942230225
2019-11-01,1,136.6443328857422,52.79999923706055,19.238800048828125,4.015999794006348
2019-11-02,1,136.6443328857422,52.79999923706055,19.238800048828125,4.015999794006348
2019-11-03,1,136.6443328857422,52.79999923706055,19.238800048828125,4.015999794006348
2019-11-04,1,136.95004272460938,52.08236312866211,19.084999084472656,3.9893999099731445
2019-11-05,1,137.6343231201172,52.790000915527344,19.16790008544922,4.010799884796143
2019-11-06,1,137.82363891601562,52.08531951904297,19.186800003051758,3.992000102996826
2019-11-07,1,137.4504852294922,52.077674865722656,19.150699615478516,4.082300186157227
2019-11-08,1,138.93833923339844,52.08991622924805,19.121599197387695,4.0995001792907715
2019-11-09,1,138.93833923339844,52.08991622924805,19.121599197387695,4.0995001792907715
2019-11-10,1,138.93833923339844,52.08991622924805,19.121599197387695,4.0995001792907715
2019-11-11,1,139.0050048828125,52.77000045776367,19.109500885009766,4.133399963378906
2019-11-12,1,138.39866638183594,52.064910888671875,19.111499786376953,4.151299953460693
2019-11-13,1,138.822998046875,52.105472564697266,19.2987003326416,4.167900085449219
2019-11-14,1,138.6215362548828,52.112674713134766,19.365219116210938,4.168600082397461
2019-11-15,1,139.4686737060547,52.087520599365234,19.312700271606445,4.194300174713135
2019-11-16,1,139.4686737060547,52.087520599365234,19.312700271606445,4.194300174713135
2019-11-17,1,139.4686737060547,52.087520599365234,19.312700271606445,4.194300174713135
2019-11-18,1,139.4686737060547,52.02374267578125,19.19879913330078,4.194799900054932
2019-11-19,1,139.4686737060547,51.9796028137207,19.317190170288086,4.216400146484375
2019-11-20,1,139.4686737060547,52.09087371826172,19.358539581298828,4.191699981689453
2019-11-21,1,139.4686737060547,52.07258605957031,19.46969985961914,4.195000171661377
2019-11-22,1,139.4686737060547,52.09635925292969,19.386850357055664,4.191699981689453
2019-11-23,1,139.4686737060547,52.09635925292969,19.386850357055664,4.191699981689453
2019-11-24,1,139.4686737060547,52.09635925292969,19.386850357055664,4.191699981689453
2019-11-25,1,139.4686737060547,52.0804443359375,19.344999313354492,4.195000171661377
2019-11-26,1,139.4686737060547,52.790000915527344,19.44515037536621,4.225399971008301
2019-11-27,1,139.4686737060547,52.09730911254883,19.507299423217773,4.231800079345703
2019-11-28,1,139.4686737060547,52.10565185546875,19.554649353027344,4.262700080871582
2019-11-29,1,139.4686737060547,52.11581802368164,19.4914493560791,4.188000202178955
2019-11-30,1,139.4686737060547,52.11581802368164,19.4914493560791,4.188000202178955
2019-12-01,1,139.4686737060547,52.11581802368164,19.4914493560791,4.188000202178955
2019-12-02,1,139.4686737060547,52.009639739990234,19.53594970703125,4.236100196838379
2019-12-03,1,139.4686737060547,52.12599182128906,19.573999404907227,4.222300052642822
2019-12-04,1,139.4686737060547,52.13701248168945,19.54949951171875,4.203999996185303
2019-12-05,1,139.4686737060547,52.79999923706055,19.431100845336914,4.206099987030029
2019-12-06,1,139.4686737060547,52.849998474121094,19.363000869750977,4.184599876403809
2019-12-07,1,139.4686737060547,52.849998474121094,19.363000869750977,4.184599876403809
2019-12-08,1,139.4686737060547,52.849998474121094,19.363000869750977,4.184599876403809
2019-12-09,1,139.4686737060547,52.84000015258789,19.254749298095703,4.118899822235107
2019-12-10,1,139.4686737060547,52.84000015258789,19.229999542236328,4.14109992980957
2019-12-11,1,139.4686737060547,52.849998474121094,19.249900817871094,4.144599914550781
2019-12-12,1,139.4686737060547,52.849998474121094,19.101299285888672,4.123700141906738
2019-12-13,1,139.4686737060547,52.849998474121094,18.98200035095215,4.087247848510742
2019-12-14,1,139.4686737060547,52.849998474121094,18.98200035095215,4.087247848510742
2019-12-15,1,139.4686737060547,52.849998474121094,18.98200035095215,4.087247848510742
2019-12-16,1,139.4686737060547,52.86000061035156,19.03420066833496,4.0858001708984375
2019-12-17,1,138.92752075195312,52.86000061035156,18.936189651489258,4.0619001388549805
2019-12-18,1,132.19479370117188,52.225650787353516,18.91754913330078,4.070199966430664
2019-12-19,1,132.39781188964844,52.86000061035156,18.975500106811523,4.059662818908691
2019-12-20,1,132.2352752685547,52.900001525878906,18.909000396728516,4.06879997253418
